store_name,full_address,city,province,latitude,longitude,store_type,operating_hours,osm_id,osm_type
Alfamart,,Sidoarjo,Jawa Timur,-7.4640434,112.7233109,convenience,Mo-Su 06:00-22:30,11938642769,node
Alfamart,,Kota Bogor,Jawa Barat,-6.5827228,106.7969772,convenience,,11955094587,node
Alfamart,,Semarang,Jawa Tengah,-6.9989129,110.3890793,convenience,,11955354728,node
Alfamart,,Kota Tangerang,Banten,-6.2651233,106.6298166,convenience,,11958560612,node
Alfamart,,Bandung,Jawa Barat,-6.9086636,107.6726443,convenience,,11990056556,node
Alfamart,,Banyuwangi,Jawa Timur,-8.2227534,114.3408636,convenience,,12000044388,node
Alfamart,,Kota Tangerang,Banten,-6.165908,106.5588125,convenience,,12000840667,node
Alfamart,,Kota Bogor,Jawa Barat,-6.3796188,106.6805425,convenience,,12003264117,node
Alfamart,,Wonosobo,Jawa Tengah,-7.3264404,109.9119425,convenience,,12005059259,node
Alfamart,,Sukabumi,Jawa Barat,-6.9009068,106.7789032,convenience,,12025161979,node
Alfamart,,Sukabumi,Jawa Barat,-6.846545,106.7609777,convenience,,12026452080,node
Alfamart,,Bandung,Jawa Barat,-7.0160704,107.5985609,convenience,,12030135028,node
Alfamart,,Jakarta,DKI Jakarta,-6.1972883,106.8561312,convenience,,12035123078,node
Alfamart,,Malang,Jawa Timur,-7.9530591,112.6459866,convenience,,12040104754,node
Alfamart,,Jakarta,DKI Jakarta,-6.2094972,106.8187981,convenience,,12056652059,node
Alfamart,,Purwakarta,Jawa Barat,-6.6034896,107.4261112,convenience,,12061053133,node
Alfamart,,Bandung,Jawa Barat,-6.9003598,107.5958516,convenience,,12062389983,node
Alfamart,,Indramayu,Jawa Barat,-6.6103437,107.9433929,convenience,,12067740869,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.2767857,106.999271,convenience,,12075629367,node
Alfamart,,Sukabumi,Jawa Barat,-6.9254937,106.9257605,convenience,,12079276343,node
Alfamart,,Sukabumi,Jawa Barat,-6.8864249,107.0043061,convenience,,12079628406,node
Alfamart,,Cianjur,Jawa Barat,-6.8286903,107.1249755,convenience,,12079680383,node
Alfamart,,Cianjur,Jawa Barat,-6.8226462,107.128034,convenience,,12079687607,node
Alfamart,,Cianjur,Jawa Barat,-6.8090636,107.1486736,convenience,,12079693115,node
Alfamart,,Cianjur,Jawa Barat,-6.8048152,107.1652377,convenience,,12079708906,node
Alfamart,,Cianjur,Jawa Barat,-6.7966082,107.1926189,convenience,,12079718183,node
Alfamart,,Subang,Jawa Barat,-6.471717,107.5859007,convenience,,12089922015,node
Alfamart,,Subang,Jawa Barat,-6.4728976,107.5860617,convenience,,12089922016,node
Alfamart,Jalan RA Kartini,Metro,Lampung,-5.0901631,105.2913079,convenience,,12097941701,node
Alfamart,,Tangerang Selatan,Banten,-6.3002501,106.6885963,convenience,,12104274944,node
Alfamart,,Serang,Banten,-6.3284459,106.3938302,convenience,,12105803179,node
Alfamart,,Gianyar,Bali,-8.5639204,115.2785235,convenience,,12110279269,node
Alfamart,Jalan Pringgodani,Sleman,Yogyakarta,-7.7752742,110.3933293,convenience,,12115124901,node
Alfamart,,Gianyar,Bali,-8.5800147,115.2950541,convenience,,12116810841,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.3535692,107.1821518,convenience,,12117143901,node
Alfamart,,Subang,Jawa Barat,-6.5219494,107.6739976,convenience,Mo-Sa 07:00-22:00,12121336835,node
Alfamart,,Subang,Jawa Barat,-6.5211193,107.6739554,convenience,Mo-Sa 07:00-22:00,12121356877,node
Alfamart,,Subang,Jawa Barat,-6.5249378,107.6857546,convenience,Mo-Su 07:00-22:00,12122265591,node
Alfamart,,Kota Tangerang,Banten,-6.1848128,106.6496636,convenience,,12123296909,node
Alfamart,,Subang,Jawa Barat,-6.5253423,107.6731259,convenience,Mo-Su 07:00-22:00,12134877581,node
Alfamart,,Manggarai Barat,Nusa Tenggara Timur,-8.7078465,120.1668437,convenience,,12137523801,node
Alfamart,,Jakarta,DKI Jakarta,-6.330918,106.8083595,convenience,,12145093667,node
Alfamart,,Jakarta,DKI Jakarta,-6.2766821,106.855332,convenience,,12145094797,node
Alfamart,,Jakarta,DKI Jakarta,-6.2870264,106.8555104,convenience,,12145097102,node
Alfamart,,Jakarta,DKI Jakarta,-6.2684367,106.859559,convenience,,12145098783,node
Alfamart,,Jakarta,DKI Jakarta,-6.3440936,106.8021641,convenience,,12145101616,node
Alfamart,,Jakarta,DKI Jakarta,-6.2611428,106.8640539,convenience,,12145103300,node
Alfamart,,Jakarta,DKI Jakarta,-6.3000772,106.8147019,convenience,,12145105724,node
Alfamart,,Jakarta,DKI Jakarta,-6.2844691,106.8553523,convenience,,12145107303,node
Alfamart,,Jakarta,DKI Jakarta,-6.2909762,106.8554646,convenience,,12145108672,node
Alfamart,,Jakarta,DKI Jakarta,-6.285186,106.8551609,convenience,,12145108873,node
Alfamart,,Jakarta,DKI Jakarta,-6.3270547,106.8144758,convenience,,12145110179,node
Alfamart,,Jakarta,DKI Jakarta,-6.2822173,106.8552958,convenience,,12145110180,node
Alfamart,,Jakarta,DKI Jakarta,-6.1572873,106.7005979,convenience,,12145110305,node
Alfamart,,Jakarta,DKI Jakarta,-6.2978516,106.8561895,convenience,,12145110601,node
Alfamart,,Malang,Jawa Timur,-7.9602555,112.6834188,convenience,,12145516700,node
Alfamart,,Malang,Jawa Timur,-7.9832633,112.623477,convenience,,12153116507,node
Alfamart,,Blitar,Jawa Timur,-8.0935901,112.1676738,convenience,24/7,12155327022,node
Alfamart,,Blitar,Jawa Timur,-8.0888261,112.1737624,convenience,24/7,12155354388,node
Alfamart,,Bangli,Bali,-8.4665963,115.3500539,convenience,,12169648998,node
Alfamart,,Denpasar,Bali,-8.6255015,115.2237407,convenience,,12169665988,node
Alfamart,,Denpasar,Bali,-8.7012708,115.2585646,convenience,,12169668836,node
Alfamart,,Malang,Jawa Timur,-7.9595179,112.6321637,convenience,,12188422455,node
Alfamart,,Kebumen,Jawa Tengah,-7.7455254,109.5875302,convenience,,12193713323,node
Alfamart,,Kebumen,Jawa Tengah,-7.7401311,109.628281,convenience,,12193719180,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.3129517,107.0106502,convenience,,12202192353,node
Alfamart,,Sorong,Papua Barat,-0.8615825,131.2508194,convenience,,12202302862,node
Alfamart,,Sorong,Papua Barat,-0.8794121,131.2908965,convenience,,12202307644,node
Alfamart,,Sorong,Papua Barat,-0.882038,131.2860548,convenience,,12202338202,node
Alfamart,,Kota Karawang,Jawa Barat,-6.3381589,107.3376109,convenience,,12206253176,node
Alfamart,,Sleman,Yogyakarta,-7.7436876,110.3490601,convenience,,12207758476,node
Alfamart,,Kota Karawang,Jawa Barat,-6.3230159,107.2781788,convenience,,12208507665,node
Alfamart,,Kota Karawang,Jawa Barat,-6.3230053,107.2733605,convenience,,12208507666,node
Alfamart,,Malang,Jawa Timur,-7.9146378,112.5862353,convenience,24/7,12211104906,node
Alfamart,,Banyuwangi,Jawa Timur,-8.4344341,114.226203,convenience,,12213794587,node
Alfamart,,Banyuwangi,Jawa Timur,-8.4374459,114.1823068,convenience,,12217011628,node
Alfamart,,Malang,Jawa Timur,-7.959567,112.5991695,convenience,,12243634366,node
Alfamart,,Yogyakarta,Yogyakarta,-7.8194473,110.3974879,convenience,,12247618238,node
Alfamart,,Depok,Jawa Barat,-6.338015,106.7945415,convenience,,12247883801,node
Alfamart,,Malang,Jawa Timur,-7.9394759,112.6610703,convenience,,12252379119,node
Alfamart,,Palembang,Sumatera Selatan,-3.0304793,104.7210111,convenience,,12269529274,node
Alfamart,,Malang,Jawa Timur,-7.9775813,112.6704723,convenience,,12270644763,node
Alfamart,Jalan Rawa Buaya,Jakarta,DKI Jakarta,-6.1558816,106.7310274,convenience,Mo-Su 07:00-22:00,12271466901,node
Alfamart,"Jl. Jembatan baru Jl. Rawa Buaya No.52, RT.3/RW.1, Rw. Buaya, Kecamatan Cengkareng, Jakarta Barat",Jakarta,DKI Jakarta,-6.1572148,106.7309964,convenience,,12271514001,node
Alfamart,"Muktijaya, Setu",Bekasi,Jawa Barat,-6.405229,107.032938,convenience,,12272390437,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.576445,116.5055754,convenience,,12273641372,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.5869122,116.4804535,convenience,,12273641373,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.5620946,116.4798,convenience,,12274806012,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.5678516,116.5769099,convenience,,12275493102,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.629899,116.5131483,convenience,,12280808397,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.5708892,116.5919756,convenience,,12280826027,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.6368681,116.5185499,convenience,,12280835715,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.6004364,116.5037155,convenience,,12280835942,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.6464721,116.5757437,convenience,,12285841783,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.552935,116.6315851,convenience,,12285858838,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.6523695,116.5192897,convenience,,12285860837,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.6433099,116.536596,convenience,,12285864873,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.619173,116.6063111,convenience,,12286713463,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.6528715,116.5243168,convenience,,12286720684,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.6473533,116.5207775,convenience,,12288192442,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.6455555,116.5215102,convenience,,12288194435,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.568325,116.6246729,convenience,,12289089628,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.5786884,116.6245456,convenience,,12289092740,node
Alfamart,,Kota Karawang,Jawa Barat,-6.339424,107.3421692,convenience,,12293347859,node
Alfamart,,Kota Karawang,Jawa Barat,-6.329116,107.3581846,convenience,,12293347860,node
Alfamart,,Cimahi,Jawa Barat,-6.8709266,107.5388452,convenience,,12300992870,node
Alfamart,,Cimahi,Jawa Barat,-6.8763003,107.5363025,convenience,,12301027662,node
Alfamart,,Pontianak,Kalimantan Barat,-0.0664201,109.3548683,convenience,24/7,12314011143,node
Alfamart,,Tanah Bumbu,Kalimantan Selatan,-3.4162534,115.9881503,convenience,,12384595140,node
Alfamart,,Tanah Bumbu,Kalimantan Selatan,-3.4303738,116.001857,convenience,,12384595145,node
Alfamart,,Banjarmasin,Kalimantan Selatan,-3.3022019,114.5892859,convenience,,12387468846,node
Alfamart,,Banjarmasin,Kalimantan Selatan,-3.2913,114.5947999,convenience,,12387516781,node
Alfamart,,Bandung Barat,Jawa Barat,-6.8727499,107.4683305,convenience,,12390565453,node
Alfamart,,Batam,Kepulauan Riau,1.0604605,103.9371264,convenience,,12393113957,node
Alfamart,,Deli Serdang,Sumatera Utara,3.5997662,98.5550569,convenience,,12417929467,node
Alfamart,,Binjai,Sumatera Utara,3.6018939,98.4822316,convenience,,12417939340,node
Alfamart,,Deli Serdang,Sumatera Utara,3.6010207,98.5479836,convenience,,12417943330,node
Alfamart,,Langkat,Sumatera Utara,3.5543486,98.4150296,convenience,,12418072992,node
Alfamart,,Binjai,Sumatera Utara,3.6043975,98.4772681,convenience,,12418079527,node
Alfamart,,Jambi,Jambi,-1.6200712,103.5812599,convenience,,12425251178,node
Alfamart,,Kotawaringin Timur,Kalimantan Tengah,-2.5704865,112.9557874,convenience,,12436779256,node
Alfamart,,Deli Serdang,Sumatera Utara,3.5988892,98.6008371,convenience,,12450803163,node
Alfamart,,Medan,Sumatera Utara,3.5333755,98.7182785,convenience,,12450877844,node
Alfamart,,Kediri,Jawa Timur,-7.8090625,112.0045624,convenience,,12452360459,node
Alfamart,,Serdang Bedagai,Sumatera Utara,3.5688827,98.9664015,convenience,,12452454358,node
Alfamart,,Asahan,Sumatera Utara,2.710332,99.6201239,convenience,,12452695551,node
Alfamart,,Labuhanbatu Utara,Sumatera Utara,2.3013893,99.7409114,convenience,,12452802685,node
Alfamart,,Kediri,Jawa Timur,-7.8108628,112.0259569,convenience,,12455474522,node
Alfamart,,Kediri,Jawa Timur,-7.8093566,112.0020035,convenience,,12455478230,node
Alfamart,,Cilacap,Jawa Tengah,-7.7008126,109.3417572,convenience,,12458525634,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.3597134,106.9888916,convenience,,12467218776,node
Alfamart,,Binjai,Sumatera Utara,3.5915184,98.4911469,convenience,,12468698009,node
Alfamart,,Malang,Jawa Timur,-7.8769487,112.6765284,convenience,,12473260215,node
Alfamart,,Yogyakarta,Yogyakarta,-7.8192323,110.373048,convenience,,12473345955,node
Alfamart,,Grobogan,Jawa Tengah,-7.1123684,110.9150984,convenience,,12485121283,node
Alfamart,,Jakarta,DKI Jakarta,-6.1627652,106.7404834,convenience,,12485121286,node
Alfamart,,Bandar Lampung,Lampung,-5.4935538,105.3265225,convenience,,12498455764,node
Alfamart,,Kota Tangerang,Banten,-6.1126578,106.693684,convenience,,12514283600,node
Alfamart,,Klaten,Jawa Tengah,-7.6169281,110.5861983,convenience,,12533292559,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.2470277,106.9846506,convenience,,12543237696,node
Alfamart,,Sorong,Papua Barat,-0.8876908,131.2910979,convenience,,12552648853,node
Alfamart,,Jakarta,DKI Jakarta,-6.2578876,106.8499543,convenience,24/7,12569834884,node
Alfamart,,Jakarta,DKI Jakarta,-6.256319,106.8505765,convenience,24/7,12569834885,node
Alfamart,,Jakarta,DKI Jakarta,-6.2572299,106.8526047,convenience,,12569834887,node
Alfamart,,Denpasar,Bali,-8.7162749,115.2196718,convenience,,12570542931,node
Alfamart,,Gianyar,Bali,-8.6464296,115.2752559,convenience,,12570542951,node
Alfamart,,Pati,Jawa Tengah,-6.710505,111.0160731,convenience,,12591962304,node
Alfamart,,Bungo,Jambi,-1.4928127,102.1137048,convenience,,12591991300,node
Alfamart,,Pati,Jawa Tengah,-6.7532204,111.0406865,convenience,,12596189748,node
Alfamart,,Bungo,Jambi,-1.4732237,102.1197864,convenience,,12597703898,node
Alfamart,,Pati,Jawa Tengah,-6.7287603,111.0513785,convenience,,12599928548,node
Alfamart,,Kota Bogor,Jawa Barat,-6.5677559,106.8543792,convenience,,12600137252,node
Alfamart,,Bima,Nusa Tenggara Barat,-8.4531158,118.7255199,convenience,24/7,12600404301,node
Alfamart,,Malang,Jawa Timur,-7.9671816,112.6198357,convenience,,12606279096,node
Alfamart,,Malang,Jawa Timur,-7.9722356,112.6032775,convenience,,12612786440,node
Alfamart,,Pati,Jawa Tengah,-6.6600127,111.0949286,convenience,,12616280259,node
Alfamart,"Jalan Tjilik Riwut, Km. 7, Kecamatan Jekan Raya",Palangka Raya,Kalimantan Tengah,-2.1709032,113.8690643,convenience,,12625054097,node
Alfamart,,Denpasar,Bali,-8.6853073,115.1940701,convenience,,12661970552,node
Alfamart,,Denpasar,Bali,-8.6416939,115.2087907,convenience,,12661973508,node
Alfamart,,Badung,Bali,-8.6991186,115.1755927,convenience,,12661983662,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.2880897,107.0008885,convenience,,12671184271,node
Alfamart,,Gianyar,Bali,-8.5259718,115.2953568,convenience,,12675417773,node
Alfamart,,Bandung,Jawa Barat,-6.9491318,107.6255234,convenience,,12695368128,node
Alfamart,,Depok,Jawa Barat,-6.379187,106.7699908,convenience,Mo-Su 07:00-22:00,12704348211,node
Alfamart,,Gianyar,Bali,-8.5854551,115.3472735,convenience,,12706375677,node
Alfamart,,Denpasar,Bali,-8.6667283,115.2558486,convenience,,12706401630,node
Alfamart,,Manado,Sulawesi Utara,1.5447058,124.9193525,convenience,,12720625593,node
Alfaexpress,,Manado,Sulawesi Utara,1.5427075,124.92183,convenience,,12723385073,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.3382192,107.1532387,convenience,,12734221406,node
Alfamart,,Makassar,Sulawesi Selatan,-5.1384708,119.4062342,convenience,,12753884710,node
Alfamart,,Lombok Utara,Nusa Tenggara Barat,-8.4053181,116.1029013,convenience,Mo-Su 07:00-23:00,12761584802,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.3866644,107.0162204,convenience,,12769567031,node
Alfamart,,Minahasa Selatan,Sulawesi Utara,1.2290914,124.7368506,convenience,,12809141653,node
Alfamart,,Gorontalo Utara,Gorontalo,0.9015791,123.1166119,convenience,,12809202833,node
Alfamart,"Nglegok, Nglegok",Blitar,JawaTimur,-8.031695,112.2169252,convenience,,12811950748,node
Alfamart,,Makassar,Sulawesi Selatan,-5.1252331,119.5032603,convenience,,12813209209,node
Alfamart,,Manado,Sulawesi Utara,1.5691579,124.8130506,convenience,,12819066075,node
Alfamart,,Jakarta,DKI Jakarta,-6.2405556,106.7806327,convenience,Mo-Su 07:00-22:00,12831681792,node
Alfamart,,Makassar,Sulawesi Selatan,-5.0841885,119.5286723,convenience,,12832700548,node
Alfamart,,Kota Tangerang,Banten,-6.2101417,106.629106,convenience,,12836505533,node
Alfamart,,Kota Tangerang,Banten,-6.2248389,106.6373562,convenience,,12837210773,node
Alfamart,,Badung,Bali,-8.7227176,115.1708067,convenience,,12839866002,node
Alfamart,,Malang,Jawa Timur,-7.992217,112.62081,convenience,,12843948655,node
Alfamart,"Jalan Janti, Caturtunggal",Sleman,DIY,-7.7838365,110.4102707,convenience,Mo-Su 07:00-22:00,12866039857,node
Alfamart,,Sanggau,Kalimantan Barat,0.5529383,110.4006097,convenience,,12881042099,node
Alfamart,,Ogan Komering Ulu,Sumatera Selatan,-4.123804,104.1728428,convenience,,12882490401,node
Alfamart,,Ogan Komering Ulu Timur,Sumatera Selatan,-4.3356949,104.3518255,convenience,,12882564502,node
Alfamart,,Jakarta,DKI Jakarta,-6.2113996,106.952483,convenience,,12885288905,node
Alfamart,,Jakarta,DKI Jakarta,-6.193241,106.8207325,convenience,,12885289305,node
Alfamart,,Kota Bogor,Jawa Barat,-6.4919701,106.7650659,convenience,,12898777983,node
Alfamart,,Way Kanan,Lampung,-4.7300162,104.5423596,convenience,,12899226201,node
Alfamart,,Way Kanan,Lampung,-4.7301316,104.5422194,convenience,,12899894501,node
Alfamart,Jalan Sultan Iskandar Muda,Jakarta,DKI Jakarta,-6.252512,106.7817986,convenience,,12902389310,node
Alfamart,,Kota Bogor,Jawa Barat,-6.4936199,106.7600748,convenience,,12932387929,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.227694,106.9610262,convenience,,12938207882,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.2298964,106.9601036,convenience,24/7,12938207883,node
Alfamart,,Kota Bogor,Jawa Barat,-6.4809035,106.7570585,convenience,,12943265013,node
Alfamart,"Puri Teluk Jambe, Sirnabaya",Karawang,Jawa Barat,-6.3341336,107.3038877,convenience,24/7,12946477762,node
Alfamart,,Sukabumi,Jawa Barat,-6.9454269,106.4475566,convenience,,12949138428,node
Alfamart,,Sukabumi,Jawa Barat,-7.0014163,106.55812,convenience,,12949363283,node
Alfamart,,Sukabumi,Jawa Barat,-7.0153015,106.5665263,convenience,,12949429568,node
Alfamart,,Sukabumi,Jawa Barat,-6.9622278,106.5000349,convenience,,12949429959,node
Alfamart,jln raya Cidadap RT 004 RW 010,Sukabumi,Jawa Barat,-7.0327694,106.5667733,convenience,,12951095424,node
Alfamart,,Sukabumi,Jawa Barat,-7.010979,106.5673111,convenience,,12954219215,node
Alfamart,,Kota Bogor,Jawa Barat,-6.5102257,106.7576637,convenience,,12956779724,node
Alfamart,,Cirebon,Jawa Barat,-6.7288917,108.5483055,convenience,,12966048425,node
Alfamart,"Jalan Sunan Drajad, 63",Jakarta,DKI Jakarta,-6.1937568,106.8949341,convenience,,12967038702,node
Alfamart,,Semarang,Jawa Tengah,-7.1141321,110.3999135,convenience,,12967172467,node
Alfamart,,Bandung,Jawa Barat,-6.9360331,107.6322128,convenience,,12994251277,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.1725117,107.0203663,convenience,,13017171180,node
Alfamart,,Purwakarta,Jawa Barat,-6.4651401,107.4442154,convenience,,13018739416,node
Alfamart,,Bandung,Jawa Barat,-6.908887,107.6096447,convenience,,13027886392,node
Alfamart,,Bandung,Jawa Barat,-6.9197927,107.6113454,convenience,,13031131022,node
Alfamart,,Malang,Jawa Timur,-7.9843962,112.6279361,convenience,,13031143060,node
Alfamart,,Bandung,Jawa Barat,-6.9046956,107.5974247,convenience,,13031356892,node
Alfamart,,Ternate,Maluku Utara,0.789203,127.382112,convenience,,13049443198,node
Alfamart,,Bandung Barat,Jawa Barat,-6.8602095,107.4996674,convenience,,13061680834,node
Alfamart,,Bandung Barat,Jawa Barat,-6.8559085,107.4984958,convenience,,13061688560,node
Alfamart,,Bandung Barat,Jawa Barat,-6.8612814,107.5010224,convenience,,13061688561,node
Alfamart,,Bandung Barat,Jawa Barat,-6.8656496,107.5150192,convenience,,13061717592,node
Alfamart,,Bandung Barat,Jawa Barat,-6.8669,107.5177979,convenience,,13061725803,node
Alfamart,,Malang,Jawa Timur,-7.9486283,112.6089542,convenience,24/7,13065034452,node
Alfamart,,Depok,Jawa Barat,-6.3688352,106.7453147,convenience,,13088798401,node
Alfamart,,Tangerang Selatan,Banten,-6.3087703,106.7726529,convenience,,13091014589,node
Alfamart,,Situbondo,Jawa Timur,-7.9231058,114.3869012,convenience,,13093285654,node
Alfamart,,Kota Tangerang,Banten,-6.3006344,106.6063017,convenience,,13093999155,node
Alfamart,,Lampung Utara,Lampung,-4.8315805,104.8900333,convenience,,13096068769,node
Alfamart,,Lampung Utara,Lampung,-4.8311452,104.8999688,convenience,,13096068773,node
Alfamart,,Lampung Utara,Lampung,-4.8320397,104.8913248,convenience,,13096068774,node
Alfamart,,Lampung Utara,Lampung,-4.8203309,104.8816048,convenience,,13096068775,node
Alfamart,,Lampung Utara,Lampung,-4.8142832,104.8819521,convenience,,13096068776,node
Alfamart,,Badung,Bali,-8.7570425,115.2212908,convenience,Mo-Su 07:00-22:00,13106117551,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.2514852,106.9909549,convenience,,13108383583,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.2893865,107.0019383,convenience,,13118733575,node
Alfamart,,Jakarta,DKI Jakarta,-6.1374039,106.7881481,convenience,,13121428097,node
Alfamart,,Banjarbaru,Kalimantan Selatan,-3.4347853,114.848844,convenience,,13121509933,node
Alfamart,,Banjarbaru,Kalimantan Selatan,-3.4429935,114.7492053,convenience,,13121545951,node
Alfamart,,Kota Tangerang,Banten,-6.2753242,106.4829945,convenience,Mo-Su 07:00-22:00,13135446101,node
Alfamart,96-98,Bandung,Jawa Barat,-6.9587573,107.6946689,convenience,06:00-22:00,13135836721,node
Alfamart,,Kediri,Jawa Timur,-7.7723858,112.1357505,convenience,,13147789233,node
Alfamart,,Lebak,Banten,-6.3537084,106.2493181,convenience,,13164200805,node
Alfamart,,Cirebon,Jawa Barat,-6.7013219,108.5510477,convenience,,13173487006,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.8947513,116.3224149,convenience,,13175061001,node
Alfamart,,Cianjur,Jawa Barat,-6.942226,107.1185595,convenience,Mo-Su 07:00-22:00,13180230101,node
Alfamart,,Cianjur,Jawa Barat,-6.9395449,107.1316333,convenience,24/7,13180230401,node
Alfamart,,Kota Tangerang,Banten,-6.0669001,106.6470203,convenience,,13182693877,node
Alfamart,,Sumbawa Barat,Nusa Tenggara Barat,-8.7423457,116.8421719,convenience,,13195251101,node
Alfamart,,Sumbawa Barat,Nusa Tenggara Barat,-8.8124066,116.8160575,convenience,,13195300701,node
Alfamart,,Jakarta,DKI Jakarta,-6.1872515,106.8189148,convenience,Mo-Su 07:00-22:00,13197739502,node
Alfamart,,Badung,Bali,-8.7187605,115.1692908,convenience,,13198450716,node
Alfamart,,Denpasar,Bali,-8.7111831,115.228841,convenience,,13227842184,node
Alfamart,,Kota Tangerang,Banten,-6.3255822,106.4233454,convenience,24/7,13233789501,node
Alfamart,,Kota Tangerang,Banten,-6.3260502,106.4185667,convenience,Mo-Su 07:00-22:00,13233798602,node
Alfamart,,Jakarta,DKI Jakarta,-6.1780057,106.8148974,convenience,Mo-Su 07:00-22:00,13236434801,node
Alfamart,,Kota Tangerang,Banten,-6.2997346,106.6364175,convenience,,13236595737,node
Alfamart,30;32,Bandung,Jawa Barat,-6.9596508,107.6986771,convenience,Mo-Su 07:00-23:00,13242766323,node
Alfamart,,Jakarta,DKI Jakarta,-6.2361919,106.7478467,convenience,,13247890254,node
Alfamart,,Jakarta,DKI Jakarta,-6.2369543,106.7527116,convenience,,13247890265,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.2670109,107.0165194,convenience,,13266490392,node
Alfamart,,Sukabumi,Jawa Barat,-6.9194801,106.9170173,convenience,Mo-Su 07:00-22:00,13269394401,node
Alfamart,,Cianjur,Jawa Barat,-6.8225838,107.1430168,convenience,Mo-Su 07:00-22:00,13272564005,node
Alfamart,,Cianjur,Jawa Barat,-6.8166231,107.1381289,convenience,Mo-Su 07:00-22:00,13272564010,node
Alfamart,,Cianjur,Jawa Barat,-6.8205449,107.1364415,convenience,Mo-Su 07:00-22:00,13272567221,node
Alfamart,,Kota Tangerang,Banten,-6.2444329,106.5809101,convenience,,13282424390,node
Alfamart,,Kota Tangerang,Banten,-6.2377297,106.5834635,convenience,,13282531803,node
Alfamart,,Jakarta,DKI Jakarta,-6.1165111,106.7782009,convenience,,13290266903,node
Alfamart,,Jakarta,DKI Jakarta,-6.2021635,106.8240285,convenience,,13302187355,node
Alfamart,,Badung,Bali,-8.5676226,115.1790868,convenience,,13302698907,node
Alfamart,,Denpasar,Bali,-8.6258491,115.2006918,convenience,,13302700583,node
Alfamart,,Badung,Bali,-8.521724,115.1742422,convenience,,13307631130,node
Alfamart,,Tabanan,Bali,-8.5605702,115.1372834,convenience,,13307650115,node
Alfamart,,Kota Karawang,Jawa Barat,-6.3308458,107.3489395,convenience,,13308752305,node
Alfamart,,Kota Karawang,Jawa Barat,-6.3333649,107.3464952,convenience,,13308752306,node
Alfamart,,Kota Karawang,Jawa Barat,-6.3042427,107.2775508,convenience,,13309103611,node
Alfamart,,Kota Karawang,Jawa Barat,-6.3054242,107.2779764,convenience,,13309103612,node
Alfamart,,Kota Karawang,Jawa Barat,-6.307071,107.2776455,convenience,,13309103615,node
Alfamart,,Bangka,Kepulauan Bangka Belitung,-1.8762028,106.0832444,convenience,,13310777618,node
Alfamart,,Lampung Utara,Lampung,-4.8401846,104.8874546,convenience,,13313184817,node
Alfamart,,Lampung Utara,Lampung,-4.841259,104.8873876,convenience,,13313184818,node
Alfamart,,Serang,Banten,-6.0389527,106.1613495,convenience,,13315840988,node
Alfamart,,Serang,Banten,-6.0415227,106.1606848,convenience,,13315840989,node
Alfamart,,Serang,Banten,-6.0404377,106.157245,convenience,07:00-23:00,13315840990,node
Alfamart,,Gresik,Jawa Timur,-7.354702,112.6032189,convenience,,13337710248,node
Alfamart,,Sukabumi,Jawa Barat,-6.9197797,106.9199745,convenience,Mo-Su 07:00-22:00,13350835101,node
Alfamart,,Malang,Jawa Timur,-7.9538268,112.6582174,convenience,,13355786290,node
Alfamart,,Kota Tangerang,Banten,-6.2275444,106.7185238,convenience,24/7,13359183610,node
Alfamart,,Kota Tangerang,Banten,-6.2231504,106.7093341,convenience,Mo-Su 07:00-23:00,13359183801,node
